universe,knob,knob_name,setting
45,23,NonRESBGvbarpNC2pi,-0.224551
45,24,NonRESBGvbarnCC1pi,1.22622
45,25,NonRESBGvbarnCC2pi,0.1724
45,26,NonRESBGvbarnNC1pi,0.604973
45,27,NonRESBGvbarnNC2pi,-0.308752
45,28,AhtBY,0.849443
45,29,BhtBY,0.27564
45,30,CV1uBY,0.430345
45,31,CV2uBY,-0.914969
45,32,AGKYxF1pi,2.9279
45,33,AGKYpT1pi,-0.470568
45,34,MFP_pi,0.470802
45,35,MFP_N,2.32589
45,36,FrCEx_pi,-0.260624
45,37,FrInel_pi,-0.989832
45,38,FrAbs_pi,0.225344
45,39,FrCEx_N,1.26923
45,40,FrInel_N,1.8542
45,41,FrAbs_N,-0.0173237
45,42,RDecBR1gamma,-1.85725
45,43,RDecBR1eta,-0.152199
45,44,XSecShape_CCMEC,1
45,45,RPA_CCQE,0.151
46,0,MaCCQE,6.75412
46,1,CoulombCCQE,-1.3473
46,2,MaNCEL,-0.177189
46,3,EtaNCEL,-1.12255
46,4,NormCCMEC,2.09388
46,5,NormNCMEC,-3.10738
46,6,FracPN_CCMEC,-0.285715
46,7,FracDelta_CCMEC,-0.870842
46,8,MaCCRES,0.306155
46,9,MvCCRES,-0.918219
46,10,MaNCRES,0.22762
46,11,MvNCRES,-1.1676
46,12,NonRESBGvpCC1pi,0.311133
46,13,NonRESBGvpCC2pi,-0.660725
46,14,NonRESBGvpNC1pi,1.1967
46,15,NonRESBGvpNC2pi,-0.376869
46,16,NonRESBGvnCC1pi,0.100379
46,17,NonRESBGvnCC2pi,-0.0795284
46,18,NonRESBGvnNC1pi,-0.358595
46,19,NonRESBGvnNC2pi,0.772652
46,20,NonRESBGvbarpCC1pi,-0.212033
46,21,NonRESBGvbarpCC2pi,-0.787897
46,22,NonRESBGvbarpNC1pi,0.112531
46,23,NonRESBGvbarpNC2pi,0.512747
46,24,NonRESBGvbarnCC1pi,0.259836
46,25,NonRESBGvbarnCC2pi,-0.678397
46,26,NonRESBGvbarnNC1pi,0.204679
46,27,NonRESBGvbarnNC2pi,1.25749
46,28,AhtBY,1.15477
46,29,BhtBY,0.68661
46,30,CV1uBY,-0.563558
46,31,CV2uBY,0.962997
46,32,AGKYxF1pi,0.216078
46,33,AGKYpT1pi,-0.510287
46,34,MFP_pi,-1.33776
46,35,MFP_N,0.187857
46,36,FrCEx_pi,-1.18724
46,37,FrInel_pi,-0.689791
46,38,FrAbs_pi,-1.39432
46,39,FrCEx_N,-1.28452
46,40,FrInel_N,-0.600065
46,41,FrAbs_N,0.0273658
46,42,RDecBR1gamma,0.492589
46,43,RDecBR1eta,-0.821036
46,44,XSecShape_CCMEC,1
46,45,RPA_CCQE,0.151
47,0,MaCCQE,7.86547
47,1,CoulombCCQE,1.17754
47,2,MaNCEL,-1.45263
47,3,EtaNCEL,-0.640429
47,4,NormCCMEC,2.08311
47,5,NormNCMEC,1.4142
47,6,FracPN_CCMEC,0.557573
47,7,FracDelta_CCMEC,-0.517607
47,8,MaCCRES,1.68191
47,9,MvCCRES,-0.838309
47,10,MaNCRES,0.672275
47,11,MvNCRES,2.07859
47,12,NonRESBGvpCC1pi,0.230497
47,13,NonRESBGvpCC2pi,0.0470413
47,14,NonRESBGvpNC1pi,-0.938241
47,15,NonRESBGvpNC2pi,-0.0474205
47,16,NonRESBGvnCC1pi,-0.401814
47,17,NonRESBGvnCC2pi,0.922488
47,18,NonRESBGvnNC1pi,0.770763
47,19,NonRESBGvnNC2pi,1.74798
47,20,NonRESBGvbarpCC1pi,-0.708716
47,21,NonRESBGvbarpCC2pi,0.212098
47,22,NonRESBGvbarpNC1pi,0.185808
47,23,NonRESBGvbarpNC2pi,2.1513
47,24,NonRESBGvbarnCC1pi,2.2833
47,25,NonRESBGvbarnCC2pi,-1.39315
47,26,NonRESBGvbarnNC1pi,-1.24668
47,27,NonRESBGvbarnNC2pi,-1.24582
47,28,AhtBY,-1.19804
47,29,BhtBY,-0.494176
47,30,CV1uBY,-1.4325
47,31,CV2uBY,-1.94765
47,32,AGKYxF1pi,0.709071
47,33,AGKYpT1pi,-0.276987
47,34,MFP_pi,-1.17512
47,35,MFP_N,-1.37649
47,36,FrCEx_pi,1.10585
47,37,FrInel_pi,-0.102747
47,38,FrAbs_pi,-0.981795
47,39,FrCEx_N,0.0764617
47,40,FrInel_N,0.0938045
47,41,FrAbs_N,0.528994
47,42,RDecBR1gamma,-0.507482
47,43,RDecBR1eta,-1.6073
47,44,XSecShape_CCMEC,1
47,45,RPA_CCQE,0.151
48,0,MaCCQE,5.46875
48,1,CoulombCCQE,0.0751224
48,2,MaNCEL,0.510025
48,3,EtaNCEL,0.571143
48,4,NormCCMEC,0.069692
48,5,NormNCMEC,1.33863
48,6,FracPN_CCMEC,-0.176068
48,7,FracDelta_CCMEC,2.63015
48,8,MaCCRES,-0.756336
48,9,MvCCRES,-0.454057
48,10,MaNCRES,-0.739821
48,11,MvNCRES,2.31979
48,12,NonRESBGvpCC1pi,0.216201
48,13,NonRESBGvpCC2pi,1.40367
48,14,NonRESBGvpNC1pi,0.049352
48,15,NonRESBGvpNC2pi,-0.263972
48,16,NonRESBGvnCC1pi,0.21712
48,17,NonRESBGvnCC2pi,-0.461263
48,18,NonRESBGvnNC1pi,-1.52857
48,19,NonRESBGvnNC2pi,1.79593
48,20,NonRESBGvbarpCC1pi,-0.0212466
48,21,NonRESBGvbarpCC2pi,0.381428
48,22,NonRESBGvbarpNC1pi,0.379726
48,23,NonRESBGvbarpNC2pi,1.43208
48,24,NonRESBGvbarnCC1pi,1.29047
48,25,NonRESBGvbarnCC2pi,-0.161507
48,26,NonRESBGvbarnNC1pi,0.820766
48,27,NonRESBGvbarnNC2pi,0.0335527
48,28,AhtBY,0.118904
48,29,BhtBY,-0.485533
48,30,CV1uBY,0.271083
48,31,CV2uBY,0.905283
48,32,AGKYxF1pi,-0.0255621
48,33,AGKYpT1pi,0.685963
48,34,MFP_pi,-0.0324993
48,35,MFP_N,0.79252
48,36,FrCEx_pi,-0.420818
48,37,FrInel_pi,0.0993235
48,38,FrAbs_pi,-1.0115
48,39,FrCEx_N,0.806617
48,40,FrInel_N,-0.306812
48,41,FrAbs_N,0.396453
48,42,RDecBR1gamma,0.906432
48,43,RDecBR1eta,0.606785
48,44,XSecShape_CCMEC,1
48,45,RPA_CCQE,0.151
49,0,MaCCQE,5.717
49,1,CoulombCCQE,-0.963184
49,2,MaNCEL,0.256609
49,3,EtaNCEL,-0.868344
49,4,NormCCMEC,2.06004
49,5,NormNCMEC,1.33682
49,6,FracPN_CCMEC,0.0648151
49,7,FracDelta_CCMEC,0.402128
49,8,MaCCRES,-1.35193
49,9,MvCCRES,-0.504756
49,10,MaNCRES,0.779253
49,11,MvNCRES,-2.35438
49,12,NonRESBGvpCC1pi,-0.00637358
49,13,NonRESBGvpCC2pi,-1.02009
49,14,NonRESBGvpNC1pi,1.21251
49,15,NonRESBGvpNC2pi,0.326641
49,16,NonRESBGvnCC1pi,0.82206
49,17,NonRESBGvnCC2pi,-0.914815
49,18,NonRESBGvnNC1pi,-0.824527
49,19,NonRESBGvnNC2pi,-0.593771
49,20,NonRESBGvbarpCC1pi,0.111217
49,21,NonRESBGvbarpCC2pi,-0.435553
49,22,NonRESBGvbarpNC1pi,-1.10502
49,23,NonRESBGvbarpNC2pi,2.77843
49,24,NonRESBGvbarnCC1pi,-0.0182865
49,25,NonRESBGvbarnCC2pi,0.827036
49,26,NonRESBGvbarnNC1pi,-0.433997
49,27,NonRESBGvbarnNC2pi,0.0341399
49,28,AhtBY,0.056249
49,29,BhtBY,-0.297537
49,30,CV1uBY,0.199133
49,31,CV2uBY,1.60915
49,32,AGKYxF1pi,1.20904
49,33,AGKYpT1pi,0.839251
49,34,MFP_pi,1.74877
49,35,MFP_N,-2.10718
49,36,FrCEx_pi,-1.04331
49,37,FrInel_pi,0.544406
49,38,FrAbs_pi,0.591007
49,39,FrCEx_N,-0.525498
49,40,FrInel_N,0.143781
49,41,FrAbs_N,-1.34166
49,42,RDecBR1gamma,-0.274199
49,43,RDecBR1eta,-1.41031
49,44,XSecShape_CCMEC,1
49,45,RPA_CCQE,0.151
50,0,MaCCQE,2.57273
50,1,CoulombCCQE,0.50143
50,2,MaNCEL,-1.05779
50,3,EtaNCEL,0.109945
50,4,NormCCMEC,-0.0751966
50,5,NormNCMEC,0.545028
50,6,FracPN_CCMEC,0.432093
50,7,FracDelta_CCMEC,0.860453
50,8,MaCCRES,0.233408
50,9,MvCCRES,-0.453565
50,10,MaNCRES,0.0708937
50,11,MvNCRES,1.35691
50,12,NonRESBGvpCC1pi,1.08485
50,13,NonRESBGvpCC2pi,1.3804
50,14,NonRESBGvpNC1pi,-0.864567
50,15,NonRESBGvpNC2pi,1.21967
50,16,NonRESBGvnCC1pi,0.277553
50,17,NonRESBGvnCC2pi,0.209943
50,18,NonRESBGvnNC1pi,0.010264
50,19,NonRESBGvnNC2pi,1.82377
50,20,NonRESBGvbarpCC1pi,-1.33509
50,21,NonRESBGvbarpCC2pi,-1.43355
50,22,NonRESBGvbarpNC1pi,-0.713812
50,23,NonRESBGvbarpNC2pi,-0.58328
50,24,NonRESBGvbarnCC1pi,1.21302
50,25,NonRESBGvbarnCC2pi,0.695309
50,26,NonRESBGvbarnNC1pi,0.911348
50,27,NonRESBGvbarnNC2pi,-0.511825
50,28,AhtBY,-0.140087
50,29,BhtBY,1.31903
50,30,CV1uBY,0.267254
50,31,CV2uBY,-0.891783
50,32,AGKYxF1pi,-0.85114
50,33,AGKYpT1pi,-2.1497
50,34,MFP_pi,0.835095
50,35,MFP_N,0.520988
50,36,FrCEx_pi,0.659915
50,37,FrInel_pi,-0.0735774
50,38,FrAbs_pi,0.409816
50,39,FrCEx_N,-1.51007
50,40,FrInel_N,0.294692
50,41,FrAbs_N,-0.338272
50,42,RDecBR1gamma,1.65143
50,43,RDecBR1eta,-1.67806
50,44,XSecShape_CCMEC,1
50,45,RPA_CCQE,0.151
51,0,MaCCQE,8.5745
51,1,CoulombCCQE,-0.887122
51,2,MaNCEL,-1.00033
51,3,EtaNCEL,0.104768
51,4,NormCCMEC,1.42484
51,5,NormNCMEC,-0.376358
51,6,FracPN_CCMEC,-1.7264
51,7,FracDelta_CCMEC,-0.287999
51,8,MaCCRES,1.17306
51,9,MvCCRES,1.46909
51,10,MaNCRES,-1.51098
51,11,MvNCRES,-1.02144
51,12,NonRESBGvpCC1pi,0.918246
51,13,NonRESBGvpCC2pi,-2.06625
51,14,NonRESBGvpNC1pi,-1.18738
51,15,NonRESBGvpNC2pi,-1.77668
51,16,NonRESBGvnCC1pi,-0.924023
51,17,NonRESBGvnCC2pi,-2.11218
51,18,NonRESBGvnNC1pi,0.0273671
51,19,NonRESBGvnNC2pi,-0.378863
51,20,NonRESBGvbarpCC1pi,0.590315
51,21,NonRESBGvbarpCC2pi,1.53965
51,22,NonRESBGvbarpNC1pi,0.215671
51,23,NonRESBGvbarpNC2pi,-1.38497
51,24,NonRESBGvbarnCC1pi,-1.70084
51,25,NonRESBGvbarnCC2pi,2.43525
51,26,NonRESBGvbarnNC1pi,-1.27159
51,27,NonRESBGvbarnNC2pi,0.632818
51,28,AhtBY,-0.409089
51,29,BhtBY,-1.83632
51,30,CV1uBY,-0.61443
51,31,CV2uBY,1.14841
51,32,AGKYxF1pi,0.413488
51,33,AGKYpT1pi,2.08872
51,34,MFP_pi,0.652355
51,35,MFP_N,0.112507
51,36,FrCEx_pi,1.45373
51,37,FrInel_pi,0.730153
51,38,FrAbs_pi,-0.054375
51,39,FrCEx_N,0.102477
51,40,FrInel_N,0.515661
51,41,FrAbs_N,0.00404863
51,42,RDecBR1gamma,0.0926213
51,43,RDecBR1eta,0.152148
51,44,XSecShape_CCMEC,1
51,45,RPA_CCQE,0.151
52,0,MaCCQE,3.77674
52,1,CoulombCCQE,-1.60085
52,2,MaNCEL,1.22624
52,3,EtaNCEL,1.4134
52,4,NormCCMEC,0.826797
52,5,NormNCMEC,2.83414
52,6,FracPN_CCMEC,1.19814
52,7,FracDelta_CCMEC,-1.20691
52,8,MaCCRES,-0.71798
52,9,MvCCRES,0.453539
52,10,MaNCRES,-0.762048
52,11,MvNCRES,-0.230966
52,12,NonRESBGvpCC1pi,-1.65671
52,13,NonRESBGvpCC2pi,0.320797
52,14,NonRESBGvpNC1pi,1.09622
52,15,NonRESBGvpNC2pi,1.32048
52,16,NonRESBGvnCC1pi,0.0740589
52,17,NonRESBGvnCC2pi,0.38448
52,18,NonRESBGvnNC1pi,-0.139608
52,19,NonRESBGvnNC2pi,-0.842246
52,20,NonRESBGvbarpCC1pi,-0.0349009
52,21,NonRESBGvbarpCC2pi,-0.967559
52,22,NonRESBGvbarpNC1pi,0.0173751
52,23,NonRESBGvbarpNC2pi,-0.154613
52,24,NonRESBGvbarnCC1pi,-0.270531
52,25,NonRESBGvbarnCC2pi,-0.325053
52,26,NonRESBGvbarnNC1pi,1.52741
52,27,NonRESBGvbarnNC2pi,0.806943
52,28,AhtBY,-0.790132
52,29,BhtBY,-0.769707
52,30,CV1uBY,0.126367
52,31,CV2uBY,-1.583
52,32,AGKYxF1pi,-0.507271
52,33,AGKYpT1pi,0.846493
52,34,MFP_pi,-1.36171
52,35,MFP_N,0.12242
52,36,FrCEx_pi,0.211585
52,37,FrInel_pi,-0.896933
52,38,FrAbs_pi,-0.354132
52,39,FrCEx_N,1.01907
52,40,FrInel_N,-0.740468
52,41,FrAbs_N,-0.85575
52,42,RDecBR1gamma,-0.178339
52,43,RDecBR1eta,0.508605
52,44,XSecShape_CCMEC,1
52,45,RPA_CCQE,0.151
53,0,MaCCQE,5.97326
53,1,CoulombCCQE,-1.68692
53,2,MaNCEL,-0.877307
53,3,EtaNCEL,-0.490184
53,4,NormCCMEC,1.29115
53,5,NormNCMEC,0.917524
53,6,FracPN_CCMEC,0.165861
53,7,FracDelta_CCMEC,-0.158762
53,8,MaCCRES,0.740131
53,9,MvCCRES,-2.16795
53,10,MaNCRES,-0.450824
53,11,MvNCRES,-0.24807
53,12,NonRESBGvpCC1pi,0.083428
53,13,NonRESBGvpCC2pi,0.704067
53,14,NonRESBGvpNC1pi,0.97246
53,15,NonRESBGvpNC2pi,-0.332104
53,16,NonRESBGvnCC1pi,-0.829129
53,17,NonRESBGvnCC2pi,1.97365
53,18,NonRESBGvnNC1pi,0.867363
53,19,NonRESBGvnNC2pi,-2.03527
53,20,NonRESBGvbarpCC1pi,-1.32478
53,21,NonRESBGvbarpCC2pi,-0.671231
53,22,NonRESBGvbarpNC1pi,-0.53048
53,23,NonRESBGvbarpNC2pi,-0.29079
53,24,NonRESBGvbarnCC1pi,0.752077
53,25,NonRESBGvbarnCC2pi,-0.351766
53,26,NonRESBGvbarnNC1pi,0.725483
53,27,NonRESBGvbarnNC2pi,0.18511
53,28,AhtBY,1.09916
53,29,BhtBY,-0.09473
53,30,CV1uBY,0.401791
53,31,CV2uBY,-1.81809
53,32,AGKYxF1pi,0.446539
53,33,AGKYpT1pi,-0.91944
53,34,MFP_pi,0.394655
53,35,MFP_N,0.920339
53,36,FrCEx_pi,0.184246
53,37,FrInel_pi,0.926579
53,38,FrAbs_pi,-0.424148
53,39,FrCEx_N,0.869361
53,40,FrInel_N,0.881981
53,41,FrAbs_N,-1.34152
53,42,RDecBR1gamma,0.963408
53,43,RDecBR1eta,-1.42648
53,44,XSecShape_CCMEC,1
53,45,RPA_CCQE,0.151
54,0,MaCCQE,-8.08644
54,1,CoulombCCQE,0.00467315
54,2,MaNCEL,0.353941
54,3,EtaNCEL,-0.938823
54,4,NormCCMEC,2.40214
54,5,NormNCMEC,-2.15681
54,6,FracPN_CCMEC,1.93666
54,7,FracDelta_CCMEC,0.378987
54,8,MaCCRES,0.665661
54,9,MvCCRES,-0.301765
54,10,MaNCRES,-0.327015
54,11,MvNCRES,-0.182278
54,12,NonRESBGvpCC1pi,1.4315
54,13,NonRESBGvpCC2pi,0.0647208
54,14,NonRESBGvpNC1pi,0.102206
54,15,NonRESBGvpNC2pi,0.0827298
54,16,NonRESBGvnCC1pi,1.07073
54,17,NonRESBGvnCC2pi,-0.642747
54,18,NonRESBGvnNC1pi,-0.367092
54,19,NonRESBGvnNC2pi,1.08167
54,20,NonRESBGvbarpCC1pi,0.502654
54,21,NonRESBGvbarpCC2pi,0.887356
54,22,NonRESBGvbarpNC1pi,-0.427757
54,23,NonRESBGvbarpNC2pi,0.833825
54,24,NonRESBGvbarnCC1pi,1.45814
54,25,NonRESBGvbarnCC2pi,-0.799081
54,26,NonRESBGvbarnNC1pi,-0.92293
54,27,NonRESBGvbarnNC2pi,-2.53713
54,28,AhtBY,0.317946
54,29,BhtBY,-0.144117
54,30,CV1uBY,0.499862
54,31,CV2uBY,0.569414
54,32,AGKYxF1pi,1.64623
54,33,AGKYpT1pi,0.266541
54,34,MFP_pi,-1.73379
54,35,MFP_N,0.0314022
54,36,FrCEx_pi,0.543005
54,37,FrInel_pi,-0.248933
54,38,FrAbs_pi,1.26607
54,39,FrCEx_N,0.506477
54,40,FrInel_N,0.200916
54,41,FrAbs_N,0.0903214
54,42,RDecBR1gamma,-0.87163
54,43,RDecBR1eta,0.386393
54,44,XSecShape_CCMEC,1
54,45,RPA_CCQE,0.151
55,0,MaCCQE,6.84408
55,1,CoulombCCQE,-0.425542
55,2,MaNCEL,1.3673
55,3,EtaNCEL,1.04008
55,4,NormCCMEC,1.2458
55,5,NormNCMEC,-0.680102
55,6,FracPN_CCMEC,-0.397648
55,7,FracDelta_CCMEC,-1.32807
55,8,MaCCRES,-0.154696
55,9,MvCCRES,0.0262164
55,10,MaNCRES,-0.766152
55,11,MvNCRES,-1.24164
55,12,NonRESBGvpCC1pi,-1.08662
55,13,NonRESBGvpCC2pi,0.000408627
55,14,NonRESBGvpNC1pi,-0.529831
55,15,NonRESBGvpNC2pi,0.693373
55,16,NonRESBGvnCC1pi,0.83106
55,17,NonRESBGvnCC2pi,-0.995861
55,18,NonRESBGvnNC1pi,-1.42312
55,19,NonRESBGvnNC2pi,0.318751
55,20,NonRESBGvbarpCC1pi,0.756267
55,21,NonRESBGvbarpCC2pi,1.2926
55,22,NonRESBGvbarpNC1pi,-0.71295
55,23,NonRESBGvbarpNC2pi,2.56429
55,24,NonRESBGvbarnCC1pi,-1.75742
55,25,NonRESBGvbarnCC2pi,0.11138
55,26,NonRESBGvbarnNC1pi,-0.407011
55,27,NonRESBGvbarnNC2pi,-1.08736
55,28,AhtBY,-0.6539
55,29,BhtBY,-0.76184
55,30,CV1uBY,0.681328
55,31,CV2uBY,0.136495
55,32,AGKYxF1pi,-1.042
55,33,AGKYpT1pi,0.56957
55,34,MFP_pi,2.55752
55,35,MFP_N,-0.735601
55,36,FrCEx_pi,-1.36986
55,37,FrInel_pi,0.855182
55,38,FrAbs_pi,-1.25748
55,39,FrCEx_N,-0.316432
55,40,FrInel_N,1.11299
55,41,FrAbs_N,-0.70315
55,42,RDecBR1gamma,-0.798143
55,43,RDecBR1eta,-0.55865
55,44,XSecShape_CCMEC,1
55,45,RPA_CCQE,0.151
56,0,MaCCQE,3.46545
56,1,CoulombCCQE,-1.1026
56,2,MaNCEL,0.607143
56,3,EtaNCEL,0.419024
56,4,NormCCMEC,1.80114
56,5,NormNCMEC,0.172188
56,6,FracPN_CCMEC,0.356454
56,7,FracDelta_CCMEC,-0.0841364
56,8,MaCCRES,-1.25711
56,9,MvCCRES,0.334645
56,10,MaNCRES,1.36471
56,11,MvNCRES,0.0196575
56,12,NonRESBGvpCC1pi,0.351818
56,13,NonRESBGvpCC2pi,1.2475
56,14,NonRESBGvpNC1pi,-0.298482
56,15,NonRESBGvpNC2pi,-1.84125
56,16,NonRESBGvnCC1pi,1.19785
56,17,NonRESBGvnCC2pi,0.125227
56,18,NonRESBGvnNC1pi,-1.51155
56,19,NonRESBGvnNC2pi,1.0326
56,20,NonRESBGvbarpCC1pi,0.31997
56,21,NonRESBGvbarpCC2pi,-0.533806
56,22,NonRESBGvbarpNC1pi,-0.89863
56,23,NonRESBGvbarpNC2pi,0.461146
56,24,NonRESBGvbarnCC1pi,2.37239
56,25,NonRESBGvbarnCC2pi,1.03673
56,26,NonRESBGvbarnNC1pi,-0.103893
56,27,NonRESBGvbarnNC2pi,1.04866
56,28,AhtBY,-0.954363
56,29,BhtBY,-0.437032
56,30,CV1uBY,-1.21447
56,31,CV2uBY,1.55603
56,32,AGKYxF1pi,-0.888702
56,33,AGKYpT1pi,-0.343556
56,34,MFP_pi,-0.672368
56,35,MFP_N,0.288123
56,36,FrCEx_pi,-1.00187
56,37,FrInel_pi,-0.0127788
56,38,FrAbs_pi,-0.279391
56,39,FrCEx_N,-0.251272
56,40,FrInel_N,0.759181
56,41,FrAbs_N,-1.75124
56,42,RDecBR1gamma,-0.221873
56,43,RDecBR1eta,0.550082
56,44,XSecShape_CCMEC,1
56,45,RPA_CCQE,0.151
57,0,MaCCQE,3.24474
57,1,CoulombCCQE,2.2075
57,2,MaNCEL,-1.1519
57,3,EtaNCEL,0.20711
57,4,NormCCMEC,0.748184
57,5,NormNCMEC,-0.057885
57,6,FracPN_CCMEC,1.55996
57,7,FracDelta_CCMEC,0.229954
57,8,MaCCRES,0.515052
57,9,MvCCRES,0.261753
57,10,MaNCRES,1.85467
57,11,MvNCRES,-0.0157613
57,12,NonRESBGvpCC1pi,2.3887
57,13,NonRESBGvpCC2pi,0.20918
57,14,NonRESBGvpNC1pi,-0.203552
57,15,NonRESBGvpNC2pi,-0.309558
57,16,NonRESBGvnCC1pi,-0.236183
57,17,NonRESBGvnCC2pi,-1.04536
57,18,NonRESBGvnNC1pi,-0.385819
57,19,NonRESBGvnNC2pi,-0.351888
57,20,NonRESBGvbarpCC1pi,-0.715889
57,21,NonRESBGvbarpCC2pi,0.0667933
57,22,NonRESBGvbarpNC1pi,-0.153838
57,23,NonRESBGvbarpNC2pi,-2.01116
57,24,NonRESBGvbarnCC1pi,-0.914123
57,25,NonRESBGvbarnCC2pi,0.724705
57,26,NonRESBGvbarnNC1pi,0.217831
57,27,NonRESBGvbarnNC2pi,1.27233
57,28,AhtBY,-0.185483
57,29,BhtBY,0.750702
57,30,CV1uBY,-1.4804
57,31,CV2uBY,0.963679
57,32,AGKYxF1pi,-0.386642
57,33,AGKYpT1pi,-0.711376
57,34,MFP_pi,-0.788779
57,35,MFP_N,0.943526
57,36,FrCEx_pi,0.866444
57,37,FrInel_pi,0.382735
57,38,FrAbs_pi,-0.0528834
57,39,FrCEx_N,0.82556
57,40,FrInel_N,-1.04559
57,41,FrAbs_N,-1.26191
57,42,RDecBR1gamma,0.954312
57,43,RDecBR1eta,0.39472
57,44,XSecShape_CCMEC,1
57,45,RPA_CCQE,0.151
58,0,MaCCQE,3.54644
58,1,CoulombCCQE,-1.37671
58,2,MaNCEL,0.531158
58,3,EtaNCEL,-0.18656
58,4,NormCCMEC,2.09835
58,5,NormNCMEC,4.06923
58,6,FracPN_CCMEC,-0.727689
58,7,FracDelta_CCMEC,0.105095
58,8,MaCCRES,1.40784
58,9,MvCCRES,0.663981
58,10,MaNCRES,-0.0904995
58,11,MvNCRES,2.43539
58,12,NonRESBGvpCC1pi,0.702811
58,13,NonRESBGvpCC2pi,-0.638725
58,14,NonRESBGvpNC1pi,-0.676237
58,15,NonRESBGvpNC2pi,-0.286317
58,16,NonRESBGvnCC1pi,-0.100529
58,17,NonRESBGvnCC2pi,-1.61223
58,18,NonRESBGvnNC1pi,-1.14178
58,19,NonRESBGvnNC2pi,0.525431
58,20,NonRESBGvbarpCC1pi,-0.0987778
58,21,NonRESBGvbarpCC2pi,0.222694
58,22,NonRESBGvbarpNC1pi,-0.57752
58,23,NonRESBGvbarpNC2pi,-0.64313
58,24,NonRESBGvbarnCC1pi,0.533221
58,25,NonRESBGvbarnCC2pi,-0.236488
58,26,NonRESBGvbarnNC1pi,1.27766
58,27,NonRESBGvbarnNC2pi,-0.611525
58,28,AhtBY,0.316479
58,29,BhtBY,0.228058
58,30,CV1uBY,0.123567
58,31,CV2uBY,-0.83477
58,32,AGKYxF1pi,-0.63328
58,33,AGKYpT1pi,-1.16077
58,34,MFP_pi,0.548094
58,35,MFP_N,0.21696
58,36,FrCEx_pi,-0.377791
58,37,FrInel_pi,1.00339
58,38,FrAbs_pi,1.82204
58,39,FrCEx_N,1.8882
58,40,FrInel_N,-1.75568
58,41,FrAbs_N,-1.4453
58,42,RDecBR1gamma,-1.109
58,43,RDecBR1eta,1.30101
58,44,XSecShape_CCMEC,1
58,45,RPA_CCQE,0.151
59,0,MaCCQE,8.98657
59,1,CoulombCCQE,-0.785232
59,2,MaNCEL,-0.0788241
59,3,EtaNCEL,-0.507118
59,4,NormCCMEC,0.816772
59,5,NormNCMEC,0.101197
59,6,FracPN_CCMEC,0.263413
59,7,FracDelta_CCMEC,-0.220322
59,8,MaCCRES,1.72008
59,9,MvCCRES,2.361
59,10,MaNCRES,-0.0539316
59,11,MvNCRES,-1.72761
59,12,NonRESBGvpCC1pi,0.690944
59,13,NonRESBGvpCC2pi,0.340206
59,14,NonRESBGvpNC1pi,0.184338
59,15,NonRESBGvpNC2pi,1.63237
59,16,NonRESBGvnCC1pi,0.781347
59,17,NonRESBGvnCC2pi,-1.86606
59,18,NonRESBGvnNC1pi,1.27563
59,19,NonRESBGvnNC2pi,0.0177546
59,20,NonRESBGvbarpCC1pi,-0.135044
59,21,NonRESBGvbarpCC2pi,-0.4451
59,22,NonRESBGvbarpNC1pi,1.03602
59,23,NonRESBGvbarpNC2pi,-0.222334
59,24,NonRESBGvbarnCC1pi,0.67398
59,25,NonRESBGvbarnCC2pi,-0.5118
59,26,NonRESBGvbarnNC1pi,-1.56902
59,27,NonRESBGvbarnNC2pi,2.11709
59,28,AhtBY,-1.41462
59,29,BhtBY,-0.583176
59,30,CV1uBY,0.957234
59,31,CV2uBY,0.0809982
59,32,AGKYxF1pi,0.475705
59,33,AGKYpT1pi,-1.55771
59,34,MFP_pi,-0.314437
59,35,MFP_N,0.431568
59,36,FrCEx_pi,0.339276
59,37,FrInel_pi,1.23573
59,38,FrAbs_pi,-0.847225
59,39,FrCEx_N,-0.666507
59,40,FrInel_N,-0.45482
59,41,FrAbs_N,0.459519
59,42,RDecBR1gamma,0.692486
59,43,RDecBR1eta,0.567034
59,44,XSecShape_CCMEC,1
59,45,RPA_CCQE,0.151
60,0,MaCCQE,9.41565
60,1,CoulombCCQE,-0.83095
60,2,MaNCEL,-0.685009
60,3,EtaNCEL,-1.14204
60,4,NormCCMEC,2.69795
60,5,NormNCMEC,-0.769196
60,6,FracPN_CCMEC,0.129308
60,7,FracDelta_CCMEC,1.3897
60,8,MaCCRES,0.464523
60,9,MvCCRES,0.976832
60,10,MaNCRES,-1.08389
60,11,MvNCRES,1.16859
60,12,NonRESBGvpCC1pi,-1.06889
60,13,NonRESBGvpCC2pi,-0.722313
60,14,NonRESBGvpNC1pi,1.99202
60,15,NonRESBGvpNC2pi,1.01448
60,16,NonRESBGvnCC1pi,0.812974
60,17,NonRESBGvnCC2pi,-0.281631
60,18,NonRESBGvnNC1pi,0.875557
60,19,NonRESBGvnNC2pi,0.762194
60,20,NonRESBGvbarpCC1pi,-0.539181
60,21,NonRESBGvbarpCC2pi,1.34812
60,22,NonRESBGvbarpNC1pi,0.128821
60,23,NonRESBGvbarpNC2pi,0.351184
60,24,NonRESBGvbarnCC1pi,-1.46661
60,25,NonRESBGvbarnCC2pi,1.2002
60,26,NonRESBGvbarnNC1pi,-0.107573
60,27,NonRESBGvbarnNC2pi,-0.818871
60,28,AhtBY,0.889517
60,29,BhtBY,-0.532237
60,30,CV1uBY,0.952171
60,31,CV2uBY,-1.65131
